leaf_task_id,content_id,unsupported_reason,target_family,hotspot_lane,notes
W6-PAR-05G2,trait:magic_item_tinker,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:magic_user_s_nemesis,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:mantle_of_inspiration,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:metamagic,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:monster_slayer_magic,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:moon_s_inspiration,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:peerless_skill,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:rallying_surge,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:shadow_magic,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:sorcery_points,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:spellfire_sorcery,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:storm_sorcery,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:superior_inspiration,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:tamed_surge,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:telekinetic_adept,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:telekinetic_master,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:telekinetic_movement,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:tempestuous_magic,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:use_magic_device,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:war_magic,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05G2,trait:wild_surge,missing_runtime_hook_family,trait_resource_turn_gated,hotspot,"resource-change, initiative, or turn-gated family"
W6-PAR-05H1,trait:beast_master,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:circle_of_the_shepherd,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:create_thrall,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:drake_s_breath,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:drakewarden,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:durable_summons,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:enthralling_performance,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:faithful_steed,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:faithful_summons,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:mighty_summoner,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:summon_wildfire_spirit,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:undead_thralls,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H1,trait:wild_companion,missing_runtime_hook_family,trait_summon_companion_mount,hotspot,"summon, companion, familiar, or mount family"
W6-PAR-05H2,trait:avenging_angel,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:beast_spells,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:benign_transposition,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:bestial_fury,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:bestial_soul,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:demiurgic_colossus,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:draconic_presence,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:elemental_wild_shape,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:forms_of_your_astral_self,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:improved_circle_forms,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:path_of_wild_magic,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:performance_of_creation,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:starry_form,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:thousand_forms,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:wild_magic,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:wild_magic_sorcery,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05H2,trait:wild_shape_improvement,missing_runtime_hook_family,trait_transform_world,hotspot,"transform, form-state, or world-linked family"
W6-PAR-05I1,spell:absorb_elements,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:acid_arrow,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:acid_splash_conjuration,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:air_bubble,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:alter_self,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:alustriel_s_mooncloak,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:animal_messenger,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:antilife_shell,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:arcane_hand,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:arcane_sword,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:arcane_vigor,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:ashardalon_s_stride,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:blade_of_disaster,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:blindness_deafness,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:blink,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:booming_blade,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:branding_smite,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:burning_hands,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:call_lightning,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:calm_emotions,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:catnap,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:cause_fear,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:ceremony,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:chain_lightning,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:charm_monster,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:charm_person,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:clone,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:comprehend_languages,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:compulsion,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:cone_of_cold,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:confusion,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:contingency,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:counterspell,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:creation,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:cure_wounds,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:dancing_lights_evocation,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:danse_macabre,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:deryan_s_helpful_homunculi,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:disguise_self,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:dispel_evil_and_good,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:dispel_magic,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:distort_value,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:divine_smite,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:divine_word,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:doomtide,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:dragon_s_breath,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:druid_grove,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:druidcraft_transmutation,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:dust_devil,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:earth_tremor,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:earthbind,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:eldritch_blast_evocation,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:elemental_weapon,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:elementalism,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:elminster_s_elusion,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:encode_thoughts,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:enemies_abound,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:entangle,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:etherealness,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:eyebite,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:faerie_fire,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:faithful_hound,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:far_step,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:fast_friends,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:fear,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:finger_of_death,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:fire_bolt_evocation,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:fireball,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:flame_arrows,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:flame_blade,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:flame_strike,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:flock_of_familiars,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:forcecage,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:frost_fingers,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:gentle_repose,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:giant_insect,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:grasping_vine,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:gravity_fissure,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:green_flame_blade,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:guardian_of_nature,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:guiding_bolt,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:gust,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:hallow,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:harm,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:heal,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:healing_spirit,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:healing_word,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:heat_metal,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:hellish_rebuke,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:hold_monster,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:hold_person,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:holy_aura,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:holy_star_of_mystra,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:holy_weapon,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:homunculus_servant,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:identify,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:illusory_dragon,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:illusory_script,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:imprisonment,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:incite_greed,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:infernal_calling,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:inflict_wounds,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:insect_plague,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:intellect_fortress,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:investiture_of_flame,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:investiture_of_ice,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:investiture_of_stone,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:invulnerability,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:irresistible_dance,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:jim_s_glowing_coin,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:jim_s_magic_missile,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:jump,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:kinetic_jaunt,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:knock,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:legend_lore,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:leomund_s_secret_chest,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:lesser_restoration,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:levitate,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:life_transference,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:light_evocation,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:lightning_bolt,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:longstrider,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:maelstrom,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:mage_armor,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:mage_hand,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:mage_hand_conjuration,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:magic_missile,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:magic_mouth,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:magic_stone,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:magic_weapon,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:magnificent_mansion,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:magnify_gravity,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
W6-PAR-05I1,spell:major_image,missing_runtime_mechanics,spell_damage_heal_conditions,hotspot,"direct damage, healing, temp hp, condition, or forced movement mechanics"
